question_id,subject,domain_group,redux_error_type,b_published,b_early_cohort,b_recent_cohort,b_random_cohort_a,b_random_cohort_b
mmlu_professional_law_row_1277,professional_law,Non-STEM,,-1.0056454,-0.70780593,-0.87753195,-0.75294363,-0.5925804
mmlu_professional_law_row_1278,professional_law,Non-STEM,,0.8251206,0.14296289,1.4724325,0.9163335,0.52823055
mmlu_professional_law_row_1279,professional_law,Non-STEM,,3.2719703,1.127094,3.248566,2.1683352,1.4199111
mmlu_professional_law_row_1280,professional_law,Non-STEM,,0.8678832,0.52667487,1.7853134,1.2613456,0.0011562472
mmlu_professional_law_row_1281,professional_law,Non-STEM,,-2.3929825,-1.4581264,-1.5327421,-1.5793451,-1.1934934
mmlu_professional_law_row_1282,professional_law,Non-STEM,,-1.1437358,-1.7608651,-0.758477,-0.667059,-1.069526
mmlu_professional_law_row_1283,professional_law,Non-STEM,,2.5635712,1.417703,4.2475257,1.8927934,2.0887225
mmlu_professional_law_row_1284,professional_law,Non-STEM,,6.172446,3.1668026,5.2256303,3.6658387,3.4979181
mmlu_professional_law_row_1285,professional_law,Non-STEM,,1.0047555,0.75740075,1.9596323,1.5537645,1.3663546
mmlu_professional_law_row_1286,professional_law,Non-STEM,,-0.70308214,-1.0512301,0.24369963,-0.630451,-0.07917118
mmlu_professional_law_row_1287,professional_law,Non-STEM,,-1.2153928,-0.8936985,-1.1112524,-1.1686504,-0.5727235
mmlu_professional_law_row_1288,professional_law,Non-STEM,,-1.3592498,-0.8914443,-1.446903,-1.2079837,-0.9396686
mmlu_professional_law_row_1289,professional_law,Non-STEM,multiple_correct_answers,3.3241837,0.64310825,3.5125458,2.4217196,2.4801078
mmlu_professional_law_row_1290,professional_law,Non-STEM,,4.8801208,3.0697198,3.7572,2.8606184,2.9970837
mmlu_professional_law_row_1291,professional_law,Non-STEM,,4.051708,2.7982483,3.943629,2.8540478,2.691055
mmlu_professional_law_row_1292,professional_law,Non-STEM,,-0.5728421,-0.273313,-0.38574338,-0.21458119,0.26174024
mmlu_professional_law_row_1293,professional_law,Non-STEM,,3.5753093,2.9259658,2.020179,2.0384114,2.717909
mmlu_professional_law_row_1294,professional_law,Non-STEM,,5.1853027,3.0641356,4.513011,3.1140766,3.6676588
mmlu_professional_law_row_1295,professional_law,Non-STEM,,-4.4635115,-0.8066275,-3.3192108,-1.8346269,-2.1122487
mmlu_professional_law_row_1296,professional_law,Non-STEM,,1.8137965,2.1653655,1.6237489,1.6889088,1.5205778
mmlu_professional_law_row_1297,professional_law,Non-STEM,,3.057648,2.8535926,2.7521212,1.3713862,1.5815734
mmlu_professional_law_row_1298,professional_law,Non-STEM,,5.2979236,3.3166707,4.3072248,3.2758734,3.4761724
mmlu_professional_law_row_1299,professional_law,Non-STEM,,-0.4736134,0.25394738,-0.28905421,0.28627864,-0.20808047
mmlu_professional_law_row_1300,professional_law,Non-STEM,,1.2803031,0.74528533,2.7860236,1.347442,1.6780436
mmlu_professional_law_row_1301,professional_law,Non-STEM,,-1.1188439,0.049029,-0.8006597,-0.2874819,0.26931754
mmlu_professional_law_row_1302,professional_law,Non-STEM,,-1.55464,-1.3937774,-1.6510983,-1.275846,-1.4456288
mmlu_professional_law_row_1303,professional_law,Non-STEM,,-1.6312308,-1.7489415,-1.4735855,-1.1588023,-1.508897
mmlu_professional_law_row_1304,professional_law,Non-STEM,,-2.7952938,0.21545865,-2.1204014,-1.0821244,-1.7197001
mmlu_professional_law_row_1305,professional_law,Non-STEM,,-1.4740626,-0.971666,-1.615001,-1.2260569,-1.1176586
mmlu_professional_law_row_1306,professional_law,Non-STEM,,-0.70711994,-0.15231106,-0.39879316,-0.08387655,-0.60921454
mmlu_professional_law_row_1307,professional_law,Non-STEM,,-0.56599724,-0.7156608,-0.18933003,-0.15362653,-0.023043102
mmlu_professional_law_row_1308,professional_law,Non-STEM,,1.8699547,-0.12571417,2.1775253,1.9827482,0.41365805
mmlu_professional_law_row_1309,professional_law,Non-STEM,,1.2458014,2.5710297,2.1337438,1.5092357,1.5454512
mmlu_professional_law_row_1310,professional_law,Non-STEM,,5.05822,2.8391452,4.5707936,2.6021292,3.0492907
mmlu_professional_law_row_1311,professional_law,Non-STEM,,1.7456454,3.0418644,3.133796,1.9030752,2.315512
mmlu_professional_law_row_1312,professional_law,Non-STEM,,-1.7550012,-1.8407114,-1.9127734,-2.1359003,-1.710645
mmlu_professional_law_row_1313,professional_law,Non-STEM,ok,0.34458667,0.49266943,1.1795726,0.8035486,0.656847
mmlu_professional_law_row_1314,professional_law,Non-STEM,,-0.98544323,0.09981748,-0.8768769,-0.17264804,-0.18030016
mmlu_professional_law_row_1315,professional_law,Non-STEM,,-1.2711009,-1.1703591,-1.1380785,-1.2082238,-1.0248752
mmlu_professional_law_row_1316,professional_law,Non-STEM,,-1.3521078,-1.3710175,-1.3490795,-1.5413355,-0.7559043
mmlu_professional_law_row_1317,professional_law,Non-STEM,,-1.1530253,-0.85641205,-1.1299552,-0.91277426,-0.68598205
mmlu_professional_law_row_1318,professional_law,Non-STEM,,1.2104241,2.822703,2.0675344,1.6782593,2.003111
mmlu_professional_law_row_1319,professional_law,Non-STEM,,-1.682162,-1.6015011,-1.8801905,-1.8099383,-1.3021789
mmlu_professional_law_row_1320,professional_law,Non-STEM,,5.954333,3.3251169,5.0253015,3.5557883,3.3301382
mmlu_professional_law_row_1321,professional_law,Non-STEM,,7.040881,2.5430768,4.8695927,3.7615874,3.7212052
mmlu_professional_law_row_1322,professional_law,Non-STEM,,-0.6020573,-0.75504005,-0.27676076,-0.2866802,-0.08415056
mmlu_professional_law_row_1323,professional_law,Non-STEM,,-1.0313021,-0.67582536,-1.0011315,-0.7808559,-0.7639597
mmlu_professional_law_row_1324,professional_law,Non-STEM,,6.403466,3.1868796,5.7889767,3.7108428,3.7771533
mmlu_professional_law_row_1325,professional_law,Non-STEM,,2.4250607,1.1605763,-0.002890968,0.46763968,1.5810184
mmlu_professional_law_row_1326,professional_law,Non-STEM,,-1.2973061,-0.99009794,-1.3190457,-1.1201894,-1.057857
mmlu_professional_law_row_1327,professional_law,Non-STEM,,1.1337286,2.2065208,1.9994926,1.6712393,1.5500932
mmlu_professional_law_row_1328,professional_law,Non-STEM,ok,-0.11549773,0.0948377,0.08205675,0.04466513,0.61729956
mmlu_professional_law_row_1329,professional_law,Non-STEM,,0.19542405,0.44209734,1.0137281,0.82253957,0.66532487
mmlu_professional_law_row_1330,professional_law,Non-STEM,,-1.2697085,-0.35141212,-0.8100461,-1.3275416,-0.0030052322
mmlu_professional_law_row_1331,professional_law,Non-STEM,,0.082574874,0.024815548,0.7976735,0.29359797,0.38770795
mmlu_professional_law_row_1332,professional_law,Non-STEM,,-1.7142067,-0.93904597,-1.2423395,-1.318334,-1.1723253
mmlu_professional_law_row_1333,professional_law,Non-STEM,,-1.7097416,-1.7483774,-1.7833647,-2.0940042,-1.3423522
mmlu_professional_law_row_1334,professional_law,Non-STEM,,3.5536466,2.194924,0.46966243,2.2235773,0.5839676
mmlu_professional_law_row_1335,professional_law,Non-STEM,,5.09534,2.84988,3.9730585,2.6785502,3.1597047
mmlu_professional_law_row_1336,professional_law,Non-STEM,,3.8034885,2.3358195,3.6263213,2.6296964,2.9284315
mmlu_professional_law_row_1337,professional_law,Non-STEM,,-1.8661206,-0.7574679,-1.115294,-0.7058314,-0.84474456
mmlu_professional_law_row_1338,professional_law,Non-STEM,,0.07155218,0.080490306,0.63570756,0.50905555,0.81207633
mmlu_professional_law_row_1339,professional_law,Non-STEM,,3.137848,1.6113168,2.7572126,2.0125582,2.6406906
mmlu_professional_law_row_1340,professional_law,Non-STEM,,5.312952,3.1590753,3.5158496,2.9665582,2.8418365
mmlu_professional_law_row_1341,professional_law,Non-STEM,,0.29323664,-0.1517908,1.557917,0.5357056,0.84131235
mmlu_professional_law_row_1342,professional_law,Non-STEM,,-0.3909781,0.0153697785,-0.5437991,-0.029694287,0.22110437
mmlu_professional_law_row_1343,professional_law,Non-STEM,,-0.31582162,0.61438274,0.0703293,0.30291665,0.24165615
mmlu_professional_law_row_1344,professional_law,Non-STEM,,-3.800586,0.22138749,-3.4992566,-0.7255016,-0.32217312
mmlu_professional_law_row_1345,professional_law,Non-STEM,,-1.0568566,-0.7544674,-1.0247166,-0.90213007,-0.7225688
mmlu_professional_law_row_1346,professional_law,Non-STEM,,5.2748656,3.0223277,4.5481987,3.1657596,3.2635171
mmlu_professional_law_row_1347,professional_law,Non-STEM,,-1.3539008,-0.90667254,-1.3670468,-1.0270208,-1.2163612
mmlu_professional_law_row_1348,professional_law,Non-STEM,,-1.4836227,-1.4675429,-1.5215976,-1.369403,-1.3179709
mmlu_professional_law_row_1349,professional_law,Non-STEM,,2.8959074,2.8310974,2.1531734,2.0459309,2.3666146
mmlu_professional_law_row_1350,professional_law,Non-STEM,,-0.13175052,1.5660459,-3.0854862,0.32539424,0.25526604
mmlu_professional_law_row_1351,professional_law,Non-STEM,,-1.6190157,-1.567862,-1.5000478,-1.425455,-1.5259451
mmlu_professional_law_row_1352,professional_law,Non-STEM,,0.59217066,0.32095304,1.7055011,0.887067,1.1737685
mmlu_professional_law_row_1353,professional_law,Non-STEM,,0.19215512,0.9430777,-1.0315826,0.6549292,0.24059534
mmlu_professional_law_row_1354,professional_law,Non-STEM,,4.197819,0.5003199,3.1870265,1.828179,2.3196423
mmlu_professional_law_row_1355,professional_law,Non-STEM,,-1.0551261,-0.6624021,-0.9733786,-1.1036798,-0.6332888
mmlu_professional_law_row_1356,professional_law,Non-STEM,,2.2423482,2.554132,2.5509787,2.2408478,2.29357
mmlu_professional_law_row_1357,professional_law,Non-STEM,,-0.60927975,-0.11264483,-0.28303882,0.26535213,-0.60165125
mmlu_professional_law_row_1358,professional_law,Non-STEM,,-1.1821152,-0.34702873,-1.2766265,-0.7497834,-0.417168
mmlu_professional_law_row_1359,professional_law,Non-STEM,,-0.28353855,0.9098021,-0.16351204,0.43085727,-0.3854447
mmlu_professional_law_row_1360,professional_law,Non-STEM,,6.023407,3.2255697,4.825923,3.696846,3.5593987
mmlu_professional_law_row_1361,professional_law,Non-STEM,,-3.2664664,-0.34968162,-2.5889184,-0.9614247,-0.8792282
mmlu_professional_law_row_1362,professional_law,Non-STEM,,4.34287,2.848017,5.167385,3.204847,3.280016
mmlu_professional_law_row_1363,professional_law,Non-STEM,,3.7369888,2.3663344,3.988066,2.2191467,2.613785
mmlu_professional_law_row_1364,professional_law,Non-STEM,,1.2064152,1.4106665,1.8102342,1.2314905,1.6144859
mmlu_professional_law_row_1365,professional_law,Non-STEM,,4.1644173,3.1108341,3.5983412,2.4863398,2.7947621
mmlu_professional_law_row_1366,professional_law,Non-STEM,,-1.1072887,-1.0249467,-0.9079647,-0.35917613,-1.5317827
mmlu_professional_law_row_1367,professional_law,Non-STEM,,-0.12742086,0.32804716,-0.029172495,0.2873387,0.4436109
mmlu_professional_law_row_1368,professional_law,Non-STEM,,-1.4705591,-1.0286051,-0.8061493,-0.52036947,0.01906724
mmlu_professional_law_row_1369,professional_law,Non-STEM,,0.7247406,0.5042432,0.20725814,1.3365526,0.91099674
mmlu_professional_law_row_1370,professional_law,Non-STEM,,0.44897676,1.3213326,-0.61719525,0.6749294,0.36304587
mmlu_professional_law_row_1371,professional_law,Non-STEM,,-0.83885676,-0.9670283,-1.0322353,-0.46195224,-0.872201
mmlu_professional_law_row_1372,professional_law,Non-STEM,,3.8248482,2.6815224,1.1034018,2.3332374,2.0807846
mmlu_professional_law_row_1373,professional_law,Non-STEM,,0.6136605,0.65020776,1.4813006,1.078013,1.1856741
mmlu_professional_law_row_1374,professional_law,Non-STEM,,-2.5992184,-1.0647963,-1.9574863,-0.82709587,-0.41894752
mmlu_professional_law_row_1375,professional_law,Non-STEM,,6.0824604,2.463965,4.917539,3.364061,3.3739185
mmlu_professional_law_row_1376,professional_law,Non-STEM,,1.6075213,-0.6268184,2.603702,0.87378126,1.246953
mmlu_professional_law_row_1377,professional_law,Non-STEM,,4.3963966,0.53890026,3.1793056,2.560281,2.7860322
mmlu_professional_law_row_1378,professional_law,Non-STEM,,-0.97018874,-0.93505627,-0.9018553,-0.9124674,-0.62284905
mmlu_professional_law_row_1379,professional_law,Non-STEM,,-1.5105152,-1.6178799,-1.475536,-1.7692337,-1.3113091
mmlu_professional_law_row_1380,professional_law,Non-STEM,,-3.7105658,-1.1136925,-3.433805,-0.8957904,-0.9554141
mmlu_professional_law_row_1381,professional_law,Non-STEM,,-1.103829,-0.8937234,-1.0598536,-0.8871942,-0.645439
mmlu_professional_law_row_1382,professional_law,Non-STEM,ok,6.764259,3.3202522,5.563949,3.5401952,3.7577322
mmlu_professional_law_row_1383,professional_law,Non-STEM,,-0.5749924,0.089189954,-0.52877885,-0.19096242,0.0014976196
mmlu_professional_law_row_1384,professional_law,Non-STEM,,-0.45881706,-0.7453522,0.0670547,0.20111528,-0.052573197
mmlu_professional_law_row_1385,professional_law,Non-STEM,,0.8893469,1.7784243,-0.18548591,1.6957422,-0.13253652
mmlu_professional_law_row_1386,professional_law,Non-STEM,,-2.2586536,-0.25729987,-2.020415,-0.51581687,-1.1208254
mmlu_professional_law_row_1387,professional_law,Non-STEM,,-0.5661739,0.254565,-1.2080432,0.106443405,-0.12057534
mmlu_professional_law_row_1388,professional_law,Non-STEM,,3.7908819,1.9811935,2.6398165,2.53083,2.6705942
mmlu_professional_law_row_1389,professional_law,Non-STEM,ok,1.5577635,2.577924,1.6341026,1.5994132,1.6530504
mmlu_professional_law_row_1390,professional_law,Non-STEM,,0.06923295,-0.38403004,0.738146,0.42141423,0.0065309475
mmlu_professional_law_row_1391,professional_law,Non-STEM,ok,5.1892757,2.978398,4.669262,2.9336946,3.6199129
mmlu_professional_law_row_1392,professional_law,Non-STEM,,4.7928953,2.7119794,3.968601,2.7632957,3.1587431
mmlu_professional_law_row_1393,professional_law,Non-STEM,,-1.1072879,-1.3113918,-1.0422169,-0.55065024,-0.7221053
mmlu_professional_law_row_1394,professional_law,Non-STEM,,1.1751885,2.4928799,2.9472039,1.3277915,1.7796518
mmlu_professional_law_row_1395,professional_law,Non-STEM,,2.131103,1.8413081,4.3804173,1.7710743,1.7110032
mmlu_professional_law_row_1396,professional_law,Non-STEM,,6.0742645,0.79581,4.9305167,3.3403342,2.8669865
mmlu_professional_law_row_1397,professional_law,Non-STEM,ok,-1.4836521,-1.0548929,-1.510589,-1.2346627,-1.3417506
mmlu_professional_law_row_1398,professional_law,Non-STEM,,-2.5516396,-1.4211129,-1.8978082,-1.1235863,-1.9691306
mmlu_professional_law_row_1399,professional_law,Non-STEM,,-0.606241,0.4734324,-1.8038373,-0.44267407,0.0915994
mmlu_professional_law_row_1400,professional_law,Non-STEM,,-1.6053944,-1.9285179,-1.5454742,-1.5272629,-1.3842666
mmlu_professional_law_row_1401,professional_law,Non-STEM,,-1.7312427,-1.361305,-1.450316,-1.507191,-1.3140086
mmlu_professional_law_row_1402,professional_law,Non-STEM,,3.0627136,0.76892173,3.3790052,2.8372765,0.15836102
mmlu_professional_law_row_1403,professional_law,Non-STEM,,-1.0600514,-0.34716207,-1.1797688,-0.71872026,-0.53658396
mmlu_professional_law_row_1404,professional_law,Non-STEM,,-1.9268092,-1.011205,-1.5136411,-0.10801993,-0.33477333
mmlu_professional_law_row_1405,professional_law,Non-STEM,,1.0280546,1.2528371,1.791025,1.3590809,1.3560882
mmlu_professional_law_row_1406,professional_law,Non-STEM,,-0.7709175,1.1993966,-0.7783732,-0.010629406,-0.4082845
mmlu_professional_law_row_1407,professional_law,Non-STEM,,-1.6047812,-1.3083892,-1.9071981,-1.8024633,-1.4497079
mmlu_professional_law_row_1408,professional_law,Non-STEM,,-1.2591861,-0.98881143,-1.2146304,-1.0058218,-1.0317836
mmlu_professional_law_row_1409,professional_law,Non-STEM,,3.551368,2.9797845,3.2323818,2.814012,2.6785057
mmlu_professional_law_row_1410,professional_law,Non-STEM,,1.0669639,-0.2625472,1.4417452,0.33766535,0.5228623
mmlu_professional_law_row_1411,professional_law,Non-STEM,,1.0026206,2.7351646,-2.4719021,0.55090123,0.33340448
mmlu_professional_law_row_1412,professional_law,Non-STEM,,1.2530278,1.193028,0.65999,0.7732414,1.0249692
mmlu_professional_law_row_1413,professional_law,Non-STEM,,-2.7954242,-2.5252204,-2.507295,-2.149953,-2.8153207
mmlu_professional_law_row_1414,professional_law,Non-STEM,,-2.0012982,-1.978392,-1.9564533,-1.5858089,-2.4061215
mmlu_professional_law_row_1415,professional_law,Non-STEM,,-1.9839514,-2.1642208,-1.9460648,-1.4178946,-2.5007195
mmlu_professional_law_row_1416,professional_law,Non-STEM,,0.46608993,0.77967054,1.1635087,0.9224362,0.8214614
mmlu_professional_law_row_1417,professional_law,Non-STEM,,4.821301,2.1576624,2.433982,0.6257247,1.6922426
mmlu_professional_law_row_1418,professional_law,Non-STEM,,-0.33055833,-0.22377908,-0.060029607,-0.20769015,0.2874221
mmlu_professional_law_row_1419,professional_law,Non-STEM,,-1.666286,-1.1810025,-1.5335349,-0.77544546,-1.2763585
mmlu_professional_law_row_1420,professional_law,Non-STEM,,-0.88376385,-0.21221858,-0.89252025,-0.3504475,-0.7290414
mmlu_professional_law_row_1421,professional_law,Non-STEM,,-1.4229659,-1.1608732,-1.1735687,-0.9971123,-1.3152611
mmlu_professional_law_row_1422,professional_law,Non-STEM,,-1.509313,-1.25448,-1.6335063,-1.7255594,-1.1203269
mmlu_professional_law_row_1423,professional_law,Non-STEM,,-0.5666097,-0.6836034,-0.09497982,-0.3668419,-0.24772643
mmlu_professional_law_row_1424,professional_law,Non-STEM,,0.8573739,2.555894,1.8964549,1.4100294,1.0025461
mmlu_professional_law_row_1425,professional_law,Non-STEM,,4.038396,2.7102237,3.8867311,2.7169378,2.5877538
mmlu_professional_law_row_1426,professional_law,Non-STEM,,-0.18425705,2.3866398,-0.55326486,0.42561814,0.32209983
mmlu_professional_law_row_1427,professional_law,Non-STEM,,1.0409805,0.20381686,0.13054088,1.7512592,0.26805475
mmlu_professional_law_row_1428,professional_law,Non-STEM,,-0.5203969,-0.005809415,-0.48169687,0.028780747,-0.0057587065
mmlu_professional_law_row_1429,professional_law,Non-STEM,ok,-0.8688858,-0.022446647,-0.7073834,0.29475114,-0.5549477
mmlu_professional_law_row_1430,professional_law,Non-STEM,,6.543048,2.813113,5.3165345,3.7325513,3.3604329
mmlu_professional_law_row_1431,professional_law,Non-STEM,,1.3637457,1.8840476,0.77530503,1.5341803,0.7671932
mmlu_professional_law_row_1432,professional_law,Non-STEM,,-1.7569609,-0.41801065,-1.0003777,0.35921845,-0.5819828
mmlu_professional_law_row_1433,professional_law,Non-STEM,,5.9112883,1.0803239,5.079551,3.0835724,2.4720309
mmlu_professional_law_row_1434,professional_law,Non-STEM,,0.9961314,0.75842327,2.8064628,1.0370176,1.6962581
mmlu_professional_law_row_1435,professional_law,Non-STEM,,1.0471262,1.2508591,1.8216096,1.2809912,1.7276136
mmlu_professional_law_row_1436,professional_law,Non-STEM,,0.21158472,-0.7509629,1.4682752,0.77464,0.5214273
mmlu_professional_law_row_1437,professional_law,Non-STEM,,-0.46613047,-0.35861713,-0.20336631,-0.61035806,0.07100108
mmlu_professional_law_row_1438,professional_law,Non-STEM,,4.3926635,1.3967246,3.0390127,2.7332597,0.7980057
mmlu_professional_law_row_1439,professional_law,Non-STEM,,-2.4255636,-2.6124272,-2.329342,-1.8339099,-2.388341
mmlu_professional_law_row_1440,professional_law,Non-STEM,,-0.8388579,-0.67850447,-0.43782702,-0.15925017,-0.9006924
mmlu_professional_law_row_1441,professional_law,Non-STEM,,1.8262311,2.7932446,3.6278586,2.092953,2.6676538
mmlu_professional_law_row_1442,professional_law,Non-STEM,,-1.1380733,-0.84248424,-1.0208323,-0.76397055,-0.73806
mmlu_professional_law_row_1443,professional_law,Non-STEM,,0.09885842,0.91398245,-0.02712628,0.37821743,0.06787149
mmlu_professional_law_row_1444,professional_law,Non-STEM,,2.856618,2.8642604,2.4428854,1.9317206,2.4493928
mmlu_professional_law_row_1445,professional_law,Non-STEM,,-0.13768813,-0.38841972,0.7558083,0.34425798,-0.22042225
mmlu_professional_law_row_1446,professional_law,Non-STEM,,-1.4092445,-1.4988642,-1.4114308,-1.1153944,-1.0998108
mmlu_professional_law_row_1447,professional_law,Non-STEM,,1.8454913,2.2199848,0.77689534,1.7159202,1.4069576
mmlu_professional_law_row_1448,professional_law,Non-STEM,,2.0978074,-0.13433433,2.1684859,0.76533556,1.3071424
mmlu_professional_law_row_1449,professional_law,Non-STEM,,-0.91689044,-0.55475235,-0.7593359,-0.30275843,-0.4427596
mmlu_professional_law_row_1450,professional_law,Non-STEM,,0.8693065,-0.43715504,2.3693383,1.138702,0.9636743
mmlu_professional_law_row_1451,professional_law,Non-STEM,,0.4145168,1.3103931,2.1121633,0.46828565,0.6983044
mmlu_professional_law_row_1452,professional_law,Non-STEM,,-1.2956222,-1.1137305,-1.3493744,-1.070235,-1.0410793
mmlu_professional_law_row_1453,professional_law,Non-STEM,,2.7212553,0.8517324,4.588791,1.6188935,0.9896218
mmlu_professional_law_row_1454,professional_law,Non-STEM,,1.7726626,1.228892,1.0808527,1.8218336,1.459806
mmlu_professional_law_row_1455,professional_law,Non-STEM,,-2.7822165,-0.87912405,-2.5307524,-1.8956246,-1.1783439
mmlu_professional_law_row_1456,professional_law,Non-STEM,,-1.8190413,-1.4270637,-1.8971922,-1.474123,-1.8459549
mmlu_professional_law_row_1457,professional_law,Non-STEM,,-0.78556144,-0.33722705,-0.69691247,-0.29595888,-0.24601084
mmlu_professional_law_row_1458,professional_law,Non-STEM,,3.2415648,2.810793,2.3744001,2.1194408,2.3285582
mmlu_professional_law_row_1459,professional_law,Non-STEM,,-1.8223956,-1.696485,-1.81589,-1.6196419,-1.907433
mmlu_professional_law_row_1460,professional_law,Non-STEM,,-0.30266657,-0.27446678,0.4046878,0.25786978,-0.4879248
mmlu_professional_law_row_1461,professional_law,Non-STEM,,6.8574696,2.8523796,5.7319922,3.553287,3.6962645
mmlu_professional_law_row_1462,professional_law,Non-STEM,,3.440155,1.8252459,2.1286077,2.1482034,1.900011
mmlu_professional_law_row_1463,professional_law,Non-STEM,,-1.1059909,-0.74519175,-1.0940621,-0.8187123,-0.6697509
mmlu_professional_law_row_1464,professional_law,Non-STEM,,4.6077056,2.3195503,3.231694,2.662939,2.9729223
mmlu_professional_law_row_1465,professional_law,Non-STEM,,2.4204173,2.8914244,2.4986932,2.0886512,2.7083855
mmlu_professional_law_row_1466,professional_law,Non-STEM,,-1.6107423,-1.0680335,-1.5202875,-1.3291844,-1.1707217
mmlu_professional_law_row_1467,professional_law,Non-STEM,,0.061330777,-0.24328592,1.1740525,0.18454306,0.8176583
mmlu_professional_law_row_1468,professional_law,Non-STEM,,1.2260878,1.8295377,2.688732,0.9398464,1.758284
mmlu_professional_law_row_1469,professional_law,Non-STEM,,1.2209226,2.277244,2.2028472,1.1894332,2.0129433
mmlu_professional_law_row_1470,professional_law,Non-STEM,,-0.88278407,-0.31134626,-1.0165704,-0.42753524,-0.30576947
mmlu_professional_law_row_1471,professional_law,Non-STEM,,4.580911,0.3915562,4.0984025,2.8311887,2.4879422
mmlu_professional_law_row_1472,professional_law,Non-STEM,,5.439723,3.0155878,4.7306843,3.007537,3.2815366
mmlu_professional_law_row_1473,professional_law,Non-STEM,,3.0884008,2.286154,3.1549442,2.41462,2.6891298
mmlu_professional_law_row_1474,professional_law,Non-STEM,ok,0.20501499,0.9707855,-0.2727906,0.7865527,0.98058045
mmlu_professional_law_row_1475,professional_law,Non-STEM,,-3.1377723,-1.6579568,-1.9801472,-1.7489796,-1.1481417
mmlu_professional_law_row_1476,professional_law,Non-STEM,ok,4.9053855,2.7916126,4.333668,2.9225135,3.4337811
mmlu_professional_law_row_1477,professional_law,Non-STEM,,0.091500446,0.14789459,0.1495173,0.17692485,0.86665857
mmlu_professional_law_row_1478,professional_law,Non-STEM,,-1.3496425,-1.0171216,-1.4049815,-0.8970569,-1.1213694
mmlu_professional_law_row_1479,professional_law,Non-STEM,,-1.5948299,-1.1690705,-1.6279331,-0.9302934,-1.5889062
mmlu_professional_law_row_1480,professional_law,Non-STEM,,-2.0610075,-1.6712462,-2.2434862,-1.2963012,-2.315346
mmlu_professional_law_row_1481,professional_law,Non-STEM,,-1.1745172,1.4870437,-1.0724256,-0.3395116,-0.39980096
mmlu_professional_law_row_1482,professional_law,Non-STEM,,6.311265,3.041187,5.195597,3.367558,3.284807
mmlu_professional_law_row_1483,professional_law,Non-STEM,ok,-0.33845916,-0.80953956,0.5436007,-0.85622346,0.26081133
mmlu_professional_law_row_1484,professional_law,Non-STEM,,6.4555874,3.0352273,5.714492,3.4530132,3.5019689
mmlu_professional_law_row_1485,professional_law,Non-STEM,,-1.0805789,-0.8366848,-0.9225698,-0.32615322,-0.6338632
mmlu_professional_law_row_1486,professional_law,Non-STEM,,0.3149494,0.43353015,0.79099524,0.82755303,0.8792044
mmlu_professional_law_row_1487,professional_law,Non-STEM,,-1.0997431,-0.40966952,-1.0259249,-0.79610294,-0.81944025
mmlu_professional_law_row_1488,professional_law,Non-STEM,,-0.43589118,-0.7415233,0.605289,0.054040283,-0.16461726
mmlu_professional_law_row_1489,professional_law,Non-STEM,,0.053579796,1.1617483,-0.25345188,0.3034579,0.5957261
mmlu_professional_law_row_1490,professional_law,Non-STEM,,3.202581,0.052228115,1.6875437,1.4126655,2.022056
mmlu_professional_law_row_1491,professional_law,Non-STEM,,-1.0939828,-0.8547815,-1.0702744,-0.80864275,-0.73119795
mmlu_professional_law_row_1492,professional_law,Non-STEM,,-0.11761337,0.6410481,-0.28146705,0.5905885,0.15168041
mmlu_professional_law_row_1493,professional_law,Non-STEM,,5.0608473,1.0930214,3.7509935,2.621582,2.6262412
mmlu_professional_law_row_1494,professional_law,Non-STEM,,6.3976536,2.954029,5.5227027,3.3613102,3.5651329
mmlu_professional_law_row_1495,professional_law,Non-STEM,ok,4.420215,2.863865,4.4168406,2.943806,3.0567
mmlu_professional_law_row_1496,professional_law,Non-STEM,,4.910449,2.7721255,3.0232003,2.883488,2.4861467
mmlu_professional_law_row_1497,professional_law,Non-STEM,,-2.2328796,-0.8164286,-1.6128618,-1.3722662,-0.9911486
mmlu_professional_law_row_1498,professional_law,Non-STEM,,4.9411182,2.7453055,3.172804,2.8270335,1.8829622
mmlu_professional_law_row_1499,professional_law,Non-STEM,,-1.5488976,-0.7965675,-0.9377797,-0.89222723,-0.3859444
mmlu_professional_law_row_1500,professional_law,Non-STEM,,3.8085773,3.2865732,3.3127573,2.5858645,2.7276356
mmlu_professional_law_row_1501,professional_law,Non-STEM,,1.7786515,0.52804667,0.15593159,0.6869459,0.6670147
mmlu_professional_law_row_1502,professional_law,Non-STEM,,5.092101,1.5930413,4.726749,3.1503391,3.2172923
mmlu_professional_law_row_1503,professional_law,Non-STEM,,1.2519165,2.3315864,2.7631452,1.1339977,1.9287833
mmlu_professional_law_row_1504,professional_law,Non-STEM,,1.4243362,2.0075436,1.1365585,2.080615,1.7078389
mmlu_professional_law_row_1505,professional_law,Non-STEM,,0.547418,-0.18900757,0.27987805,0.47508344,1.0997987
mmlu_professional_law_row_1506,professional_law,Non-STEM,,3.042959,2.8562508,2.1252553,2.3431652,2.5434308
mmlu_professional_law_row_1507,professional_law,Non-STEM,,-1.583286,-1.6800091,-1.663065,-1.431522,-1.5076499
mmlu_professional_law_row_1508,professional_law,Non-STEM,,-0.9296571,-0.6225046,-0.836438,-0.6065903,-0.5205358
mmlu_professional_law_row_1509,professional_law,Non-STEM,,4.6717186,0.352048,4.225129,2.7710822,2.5247576
