question_id,difficulty_rasch
mmlu_professional_psychology_row_332,1.1427131
mmlu_professional_psychology_row_333,-1.474499
mmlu_professional_psychology_row_334,-1.9068328
mmlu_professional_psychology_row_335,0.25056112
mmlu_professional_psychology_row_336,-1.6600137
mmlu_professional_psychology_row_337,-0.15036681
mmlu_professional_psychology_row_338,-0.17276804
mmlu_professional_psychology_row_339,-1.4892805
mmlu_professional_psychology_row_340,-1.8605058
mmlu_professional_psychology_row_341,-0.77569675
mmlu_professional_psychology_row_342,-0.9257738
mmlu_professional_psychology_row_343,-0.0040555596
mmlu_professional_psychology_row_344,-0.68037874
mmlu_professional_psychology_row_345,0.5064091
mmlu_professional_psychology_row_346,2.9091506
mmlu_professional_psychology_row_347,-2.0527773
mmlu_professional_psychology_row_348,-1.1375695
mmlu_professional_psychology_row_349,-2.0227296
mmlu_professional_psychology_row_350,-3.0357573
mmlu_professional_psychology_row_351,-1.2790474
mmlu_professional_psychology_row_352,-1.5644617
mmlu_professional_psychology_row_353,-1.5773044
mmlu_professional_psychology_row_354,-0.013622265
mmlu_professional_psychology_row_355,-0.81100494
mmlu_professional_psychology_row_356,2.6649718
mmlu_professional_psychology_row_357,-0.670324
mmlu_professional_psychology_row_358,-0.9661364
mmlu_professional_psychology_row_359,-1.5054797
mmlu_professional_psychology_row_360,-2.0261192
mmlu_professional_psychology_row_361,-2.3075385
mmlu_professional_psychology_row_362,2.0587106
mmlu_professional_psychology_row_363,2.9743857
mmlu_professional_psychology_row_364,0.3300601
mmlu_professional_psychology_row_365,-1.1139383
mmlu_professional_psychology_row_366,1.357681
mmlu_professional_psychology_row_367,-1.3166301
mmlu_professional_psychology_row_368,-1.1923109
mmlu_professional_psychology_row_369,1.5952767
mmlu_professional_psychology_row_370,0.45979813
mmlu_professional_psychology_row_371,-2.2004764
mmlu_professional_psychology_row_372,1.446862
mmlu_professional_psychology_row_373,1.3232095
mmlu_professional_psychology_row_374,-1.0618263
mmlu_professional_psychology_row_375,-2.4636726
mmlu_professional_psychology_row_376,-1.6146309
mmlu_professional_psychology_row_377,-1.1372215
mmlu_professional_psychology_row_378,4.0748363
mmlu_professional_psychology_row_379,2.6530695
mmlu_professional_psychology_row_380,-1.5861841
mmlu_professional_psychology_row_381,-0.5990772
mmlu_professional_psychology_row_382,-1.4233332
mmlu_professional_psychology_row_383,4.451279
mmlu_professional_psychology_row_384,1.2337128
mmlu_professional_psychology_row_385,2.5666127
mmlu_professional_psychology_row_386,2.177583
mmlu_professional_psychology_row_387,-0.50069296
mmlu_professional_psychology_row_388,0.926153
mmlu_professional_psychology_row_389,2.0436878
mmlu_professional_psychology_row_390,-0.22735171
mmlu_professional_psychology_row_391,2.051739
mmlu_professional_psychology_row_392,-1.5356758
mmlu_professional_psychology_row_393,-1.6419408
mmlu_professional_psychology_row_394,0.5139319
mmlu_professional_psychology_row_395,2.3949192
mmlu_professional_psychology_row_396,-2.1178622
mmlu_professional_psychology_row_397,0.97488075
mmlu_professional_psychology_row_398,-2.0443547
mmlu_professional_psychology_row_399,-1.4277062
mmlu_professional_psychology_row_400,3.4723315
mmlu_professional_psychology_row_401,-1.3724627
mmlu_professional_psychology_row_402,1.017571
mmlu_professional_psychology_row_403,-1.1631128
mmlu_professional_psychology_row_404,-0.0658509
mmlu_professional_psychology_row_405,0.73511875
mmlu_professional_psychology_row_406,0.5026435
mmlu_professional_psychology_row_407,-1.2147815
mmlu_professional_psychology_row_408,-1.452908
mmlu_professional_psychology_row_409,-1.571838
mmlu_professional_psychology_row_410,-2.0667856
mmlu_professional_psychology_row_411,-1.2266817
mmlu_professional_psychology_row_412,-1.7288404
mmlu_professional_psychology_row_413,-0.56560916
mmlu_professional_psychology_row_414,0.92336106
mmlu_professional_psychology_row_415,-1.9559388
mmlu_professional_psychology_row_416,-1.5585085
mmlu_professional_psychology_row_417,-1.2043883
mmlu_professional_psychology_row_418,-1.0737835
mmlu_professional_psychology_row_419,-0.07596227
mmlu_professional_psychology_row_420,-0.4462697
mmlu_professional_psychology_row_421,-1.6440138
mmlu_professional_psychology_row_422,-0.44850203
mmlu_professional_psychology_row_423,-1.3623458
mmlu_professional_psychology_row_424,1.1383591
mmlu_professional_psychology_row_425,0.09353182
mmlu_professional_psychology_row_426,0.34787425
mmlu_professional_psychology_row_427,-1.2770791
mmlu_professional_psychology_row_428,2.214391
mmlu_professional_psychology_row_429,-1.6196407
mmlu_professional_psychology_row_430,-1.6633471
mmlu_professional_psychology_row_431,-1.2480265
mmlu_professional_psychology_row_432,-2.6523304
mmlu_professional_psychology_row_433,-1.5772164
mmlu_professional_psychology_row_434,2.0688846
mmlu_professional_psychology_row_435,-0.0068516475
mmlu_professional_psychology_row_436,-1.4037372
mmlu_professional_psychology_row_437,-0.027193554
mmlu_professional_psychology_row_438,1.0465671
mmlu_professional_psychology_row_439,-2.0617023
mmlu_professional_psychology_row_440,-1.9148415
mmlu_professional_psychology_row_441,-2.0825336
mmlu_professional_psychology_row_442,3.7608569
mmlu_professional_psychology_row_443,0.4386674
mmlu_professional_psychology_row_444,-1.7671139
mmlu_professional_psychology_row_445,0.7005841
mmlu_professional_psychology_row_446,3.4380417
mmlu_professional_psychology_row_447,-0.8606593
mmlu_professional_psychology_row_448,-1.7075971
mmlu_professional_psychology_row_449,-0.08057629
mmlu_professional_psychology_row_450,0.012516333
mmlu_professional_psychology_row_451,2.2052896
mmlu_professional_psychology_row_452,0.10021289
mmlu_professional_psychology_row_453,-1.3666829
mmlu_professional_psychology_row_454,-1.8446988
mmlu_professional_psychology_row_455,-0.64571327
mmlu_professional_psychology_row_456,-1.7672328
mmlu_professional_psychology_row_457,1.4873568
mmlu_professional_psychology_row_458,1.3750789
mmlu_professional_psychology_row_459,2.0529244
mmlu_professional_psychology_row_460,-1.4680783
mmlu_professional_psychology_row_461,-1.4704745
mmlu_professional_psychology_row_462,-2.1696517
mmlu_professional_psychology_row_463,-1.7505379
mmlu_professional_psychology_row_464,-0.20139767
mmlu_professional_psychology_row_465,-1.5107101
mmlu_professional_psychology_row_466,4.712167
mmlu_professional_psychology_row_467,1.4170336
mmlu_professional_psychology_row_468,-1.4172547
mmlu_professional_psychology_row_469,-2.6283493
mmlu_professional_psychology_row_470,1.2066618
mmlu_professional_psychology_row_471,1.5980767
mmlu_professional_psychology_row_472,-1.5829115
mmlu_professional_psychology_row_473,-0.93938744
mmlu_professional_psychology_row_474,-0.90195197
mmlu_professional_psychology_row_475,-1.498757
mmlu_professional_psychology_row_476,0.3894731
mmlu_professional_psychology_row_477,-2.1851158
mmlu_professional_psychology_row_478,0.074420854
mmlu_professional_psychology_row_479,-1.073619
mmlu_professional_psychology_row_480,-1.7971252
mmlu_professional_psychology_row_481,-1.9108791
mmlu_professional_psychology_row_482,-1.6656743
mmlu_professional_psychology_row_483,1.3175386
mmlu_professional_psychology_row_484,-0.3888152
mmlu_professional_psychology_row_485,-0.86988616
mmlu_professional_psychology_row_486,0.11666735
mmlu_professional_psychology_row_487,-0.4413818
mmlu_professional_psychology_row_488,-0.46353847
mmlu_professional_psychology_row_489,-1.7668205
mmlu_professional_psychology_row_490,1.1334857
mmlu_professional_psychology_row_491,-2.196915
mmlu_professional_psychology_row_492,-1.3201228
mmlu_professional_psychology_row_493,-1.335824
mmlu_professional_psychology_row_494,-2.4696937
mmlu_professional_psychology_row_495,-1.0381647
mmlu_professional_psychology_row_496,-0.22468083
mmlu_professional_psychology_row_497,3.3365488
mmlu_professional_psychology_row_498,0.3634706
mmlu_professional_psychology_row_499,0.35012272
mmlu_professional_psychology_row_500,-0.2800508
mmlu_professional_psychology_row_501,-1.8485035
mmlu_professional_psychology_row_502,2.6532035
mmlu_professional_psychology_row_503,-1.5502751
mmlu_professional_psychology_row_504,2.8895519
mmlu_professional_psychology_row_505,-1.3203982
mmlu_professional_psychology_row_506,-1.9498476
mmlu_professional_psychology_row_507,-2.4345334
mmlu_professional_psychology_row_508,1.0814894
mmlu_professional_psychology_row_509,-2.1383283
mmlu_professional_psychology_row_510,-1.7308165
mmlu_professional_psychology_row_511,-1.2475163
mmlu_professional_psychology_row_512,-2.1590908
mmlu_professional_psychology_row_513,0.35230806
mmlu_professional_psychology_row_514,0.13207293
mmlu_professional_psychology_row_515,-1.5024925
mmlu_professional_psychology_row_516,1.393048
mmlu_professional_psychology_row_517,3.8412611
mmlu_professional_psychology_row_518,0.18386874
mmlu_professional_psychology_row_519,-0.7484686
mmlu_professional_psychology_row_520,-2.0532691
mmlu_professional_psychology_row_521,-1.2953037
mmlu_professional_psychology_row_522,0.40160552
mmlu_professional_psychology_row_523,1.2276772
mmlu_professional_psychology_row_524,3.0204005
mmlu_professional_psychology_row_525,-1.3212742
mmlu_professional_psychology_row_526,0.4890074
mmlu_professional_psychology_row_527,0.68874645
mmlu_professional_psychology_row_528,0.4478774
mmlu_professional_psychology_row_529,-1.714414
mmlu_professional_psychology_row_530,-1.3271359
mmlu_professional_psychology_row_531,-2.1227252
mmlu_professional_psychology_row_532,1.02165
mmlu_professional_psychology_row_533,-0.942659
mmlu_professional_psychology_row_534,-1.4039488
mmlu_professional_psychology_row_535,-1.7256323
mmlu_professional_psychology_row_536,-1.7046584
mmlu_professional_psychology_row_537,0.68718624
mmlu_professional_psychology_row_538,0.562062
mmlu_professional_psychology_row_539,3.8889086
mmlu_professional_psychology_row_540,-1.8780318
mmlu_professional_psychology_row_541,-0.6768809
mmlu_professional_psychology_row_542,-0.31605086
mmlu_professional_psychology_row_543,0.8787117
mmlu_professional_psychology_row_544,4.3795433
mmlu_professional_psychology_row_545,0.09597468
mmlu_professional_psychology_row_546,3.3790498
mmlu_professional_psychology_row_547,-2.3831248
mmlu_professional_psychology_row_548,0.3398026
mmlu_professional_psychology_row_549,-1.6842328
mmlu_professional_psychology_row_550,-1.301837
mmlu_professional_psychology_row_551,-1.2393732
mmlu_professional_psychology_row_552,-2.327577
mmlu_professional_psychology_row_553,-1.6482936
mmlu_professional_psychology_row_554,0.34315562
mmlu_professional_psychology_row_555,2.0925546
mmlu_professional_psychology_row_556,-0.26347274
mmlu_professional_psychology_row_557,-1.3141841
mmlu_professional_psychology_row_558,3.0197933
mmlu_professional_psychology_row_559,-1.9282335
mmlu_professional_psychology_row_560,-0.49713483
mmlu_professional_psychology_row_561,0.7228772
mmlu_professional_psychology_row_562,1.3176804
mmlu_professional_psychology_row_563,-0.8455219
mmlu_professional_psychology_row_564,0.89373946
mmlu_professional_psychology_row_565,-1.9997755
mmlu_professional_psychology_row_566,1.3825089
mmlu_professional_psychology_row_567,0.3143561
mmlu_professional_psychology_row_568,-1.1376535
mmlu_professional_psychology_row_569,-1.9675195
mmlu_professional_psychology_row_570,-2.0936544
mmlu_professional_psychology_row_571,1.0163133
mmlu_professional_psychology_row_572,-0.9979205
mmlu_professional_psychology_row_573,2.4755692
mmlu_professional_psychology_row_574,0.22775406
mmlu_professional_psychology_row_575,2.250268
mmlu_professional_psychology_row_576,-0.6403696
mmlu_professional_psychology_row_577,1.7704853
mmlu_professional_psychology_row_578,-2.3143055
mmlu_professional_psychology_row_579,-0.64306575
mmlu_professional_psychology_row_580,0.23263481
mmlu_professional_psychology_row_581,-1.1277331
mmlu_professional_psychology_row_582,3.747581
mmlu_professional_psychology_row_583,-1.5401428
mmlu_professional_psychology_row_584,2.4784315
mmlu_professional_psychology_row_585,0.29256457
mmlu_professional_psychology_row_586,1.1297408
mmlu_professional_psychology_row_587,-2.5567384
mmlu_professional_psychology_row_588,-0.45546377
mmlu_professional_psychology_row_589,-2.119556
mmlu_professional_psychology_row_590,-0.5017532
mmlu_professional_psychology_row_591,-0.2403096
mmlu_professional_psychology_row_592,-0.47619683
mmlu_professional_psychology_row_593,1.3547304
mmlu_professional_psychology_row_594,-0.456975
mmlu_professional_psychology_row_595,-1.7902031
mmlu_professional_psychology_row_596,0.3303216
mmlu_professional_psychology_row_597,-0.16861075
mmlu_professional_psychology_row_598,1.8695183
mmlu_professional_psychology_row_599,-1.3881618
mmlu_professional_psychology_row_600,-2.4127972
mmlu_professional_psychology_row_601,-1.2721426
mmlu_professional_psychology_row_602,1.4703618
mmlu_professional_psychology_row_603,-0.91225135
mmlu_professional_psychology_row_604,-2.4394088
mmlu_professional_psychology_row_605,-2.2003245
mmlu_professional_psychology_row_606,-1.4504054
mmlu_professional_psychology_row_607,4.1519456
mmlu_professional_psychology_row_608,-0.6633065
mmlu_professional_psychology_row_609,0.56502205
mmlu_professional_psychology_row_610,0.17804089
mmlu_professional_psychology_row_611,-1.7262518
mmlu_public_relations_row_0,-2.5021634
mmlu_public_relations_row_1,-0.87400633
mmlu_public_relations_row_2,-2.17836
mmlu_public_relations_row_3,-1.1761541
mmlu_public_relations_row_4,0.17631488
mmlu_public_relations_row_5,-0.7916298
mmlu_public_relations_row_6,3.296612
mmlu_public_relations_row_7,1.3592227
mmlu_public_relations_row_8,0.9347862
mmlu_public_relations_row_9,4.2365704
mmlu_public_relations_row_10,1.6286362
mmlu_public_relations_row_11,0.21171702
mmlu_public_relations_row_12,-1.1807324
mmlu_public_relations_row_13,0.8614937
mmlu_public_relations_row_14,4.046524
mmlu_public_relations_row_15,-1.837699
mmlu_public_relations_row_16,1.9092928
mmlu_public_relations_row_17,1.964925
mmlu_public_relations_row_18,0.24501242
mmlu_public_relations_row_19,-0.6052796
mmlu_public_relations_row_20,-2.3375452
mmlu_public_relations_row_21,-1.4790558
mmlu_public_relations_row_22,3.0165813
mmlu_public_relations_row_23,-2.3375773
mmlu_public_relations_row_24,0.85934645
mmlu_public_relations_row_25,-2.0750191
mmlu_public_relations_row_26,1.5575938
mmlu_public_relations_row_27,-1.0548195
mmlu_public_relations_row_28,-2.4206991
mmlu_public_relations_row_29,1.1676049
mmlu_public_relations_row_30,-1.7907017
mmlu_public_relations_row_31,-0.69822407
mmlu_public_relations_row_32,0.8690341
mmlu_public_relations_row_33,-1.4747465
mmlu_public_relations_row_34,-2.3263545
mmlu_public_relations_row_35,-2.372745
mmlu_public_relations_row_36,-2.2959156
mmlu_public_relations_row_37,-0.77305776
mmlu_public_relations_row_38,-1.7768605
mmlu_public_relations_row_39,0.31110704
mmlu_public_relations_row_40,3.003657
mmlu_public_relations_row_41,-1.551249
mmlu_public_relations_row_42,2.915119
mmlu_public_relations_row_43,-1.9814085
mmlu_public_relations_row_44,1.1320789
mmlu_public_relations_row_45,-1.4523448
mmlu_public_relations_row_46,3.7751062
mmlu_public_relations_row_47,-2.3313663
mmlu_public_relations_row_48,1.5349045
mmlu_public_relations_row_49,2.488302
mmlu_public_relations_row_50,-2.1538599
mmlu_public_relations_row_51,-2.4109833
mmlu_public_relations_row_52,-1.7290899
mmlu_public_relations_row_53,-0.53455806
mmlu_public_relations_row_54,-2.052255
mmlu_public_relations_row_55,2.8523886
mmlu_public_relations_row_56,2.553065
mmlu_public_relations_row_57,-1.6361372
mmlu_public_relations_row_58,-1.140009
mmlu_public_relations_row_59,3.2248185
mmlu_public_relations_row_60,-2.4133809
mmlu_public_relations_row_61,-1.2430013
mmlu_public_relations_row_62,-2.1931584
mmlu_public_relations_row_63,0.6218792
mmlu_public_relations_row_64,-1.8000579
mmlu_public_relations_row_65,-0.09112259
mmlu_public_relations_row_66,-3.0146377
mmlu_public_relations_row_67,-1.806448
mmlu_public_relations_row_68,3.6953843
mmlu_public_relations_row_69,2.3109975
mmlu_public_relations_row_70,3.0368192
mmlu_public_relations_row_71,-0.44397894
mmlu_public_relations_row_72,2.3331819
mmlu_public_relations_row_73,-2.135915
mmlu_public_relations_row_74,-2.1376224
mmlu_public_relations_row_75,-1.2883233
mmlu_public_relations_row_76,3.1814709
mmlu_public_relations_row_77,-0.9056593
mmlu_public_relations_row_78,-1.6800141
mmlu_public_relations_row_79,-1.579574
mmlu_public_relations_row_80,-0.8881769
mmlu_public_relations_row_81,-0.74811345
mmlu_public_relations_row_82,2.0588546
mmlu_public_relations_row_83,-2.283791
mmlu_public_relations_row_84,-2.4253054
mmlu_public_relations_row_85,-1.4704397
mmlu_public_relations_row_86,2.1408057
mmlu_public_relations_row_87,-1.6951928
mmlu_public_relations_row_88,-2.3315299
mmlu_public_relations_row_89,-2.0606961
mmlu_public_relations_row_90,-2.008169
mmlu_public_relations_row_91,0.8511741
mmlu_public_relations_row_92,-2.0866792
mmlu_public_relations_row_93,0.30358583
mmlu_public_relations_row_94,-1.541412
mmlu_public_relations_row_95,-1.9220031
mmlu_public_relations_row_96,-0.55442846
mmlu_public_relations_row_97,-2.2245698
mmlu_public_relations_row_98,-2.3397393
mmlu_public_relations_row_99,0.08467967
mmlu_public_relations_row_100,-1.3840904
mmlu_public_relations_row_101,-2.9633598
mmlu_public_relations_row_102,1.8249198
mmlu_public_relations_row_103,-1.0038124
mmlu_public_relations_row_104,-1.0622259
mmlu_public_relations_row_105,-0.40271372
mmlu_public_relations_row_106,2.6377938
mmlu_public_relations_row_107,0.7012861
mmlu_public_relations_row_108,0.57103413
mmlu_public_relations_row_109,1.3079574
mmlu_security_studies_row_0,-1.8531592
mmlu_security_studies_row_1,2.4250112
mmlu_security_studies_row_2,-1.2473189
mmlu_security_studies_row_3,0.38198784
mmlu_security_studies_row_4,1.4328746
mmlu_security_studies_row_5,1.0362417
mmlu_security_studies_row_6,-2.1707962
mmlu_security_studies_row_7,0.15754488
mmlu_security_studies_row_8,-0.70959157
mmlu_security_studies_row_9,-1.6487362
mmlu_security_studies_row_10,-1.651576
mmlu_security_studies_row_11,-2.6258888
mmlu_security_studies_row_12,-1.2141248
mmlu_security_studies_row_13,-1.7192891
mmlu_security_studies_row_14,2.399687
mmlu_security_studies_row_15,-0.88357717
mmlu_security_studies_row_16,-2.1326082
mmlu_security_studies_row_17,1.5778755
mmlu_security_studies_row_18,-2.3083532
mmlu_security_studies_row_19,-1.2892672
mmlu_security_studies_row_20,0.5512144
mmlu_security_studies_row_21,0.8136077
mmlu_security_studies_row_22,0.14709835
mmlu_security_studies_row_23,-1.3887261
mmlu_security_studies_row_24,-0.81733674
mmlu_security_studies_row_25,-0.24352866
mmlu_security_studies_row_26,0.85444665
mmlu_security_studies_row_27,-2.05957
mmlu_security_studies_row_28,-1.815602
mmlu_security_studies_row_29,0.89423513
mmlu_security_studies_row_30,-1.5604415
mmlu_security_studies_row_31,3.8829613
mmlu_security_studies_row_32,3.3292937
mmlu_security_studies_row_33,-0.87806094
mmlu_security_studies_row_34,0.36069506
mmlu_security_studies_row_35,-1.7995061
mmlu_security_studies_row_36,-0.4972438
mmlu_security_studies_row_37,-2.8422732
mmlu_security_studies_row_38,-1.6638119
mmlu_security_studies_row_39,2.3491259
mmlu_security_studies_row_40,2.2759814
mmlu_security_studies_row_41,-0.99134934
mmlu_security_studies_row_42,2.619675
mmlu_security_studies_row_43,3.1793332
mmlu_security_studies_row_44,-2.3419714
mmlu_security_studies_row_45,0.9484843
mmlu_security_studies_row_46,0.3020392
mmlu_security_studies_row_47,-1.2969233
mmlu_security_studies_row_48,-1.4620167
mmlu_security_studies_row_49,1.6371164
mmlu_security_studies_row_50,-1.4987357
mmlu_security_studies_row_51,-0.91071194
mmlu_security_studies_row_52,2.0970912
mmlu_security_studies_row_53,1.9938943
mmlu_security_studies_row_54,-0.90824467
mmlu_security_studies_row_55,0.9795135
mmlu_security_studies_row_56,-2.018759
mmlu_security_studies_row_57,-0.7860429
mmlu_security_studies_row_58,-1.2230113
mmlu_security_studies_row_59,4.1254144
mmlu_security_studies_row_60,0.8333029
mmlu_security_studies_row_61,-1.3532832
mmlu_security_studies_row_62,-1.6530293
mmlu_security_studies_row_63,-1.9421902
mmlu_security_studies_row_64,-0.9713461
mmlu_security_studies_row_65,-2.6339114
mmlu_security_studies_row_66,-0.6745673
mmlu_security_studies_row_67,2.3784657
mmlu_security_studies_row_68,-1.5424429
mmlu_security_studies_row_69,-0.8827751
mmlu_security_studies_row_70,-0.61105424
mmlu_security_studies_row_71,-1.6007924
mmlu_security_studies_row_72,1.0371656
mmlu_security_studies_row_73,-1.8754555
mmlu_security_studies_row_74,-1.3850901
mmlu_security_studies_row_75,0.4555212
mmlu_security_studies_row_76,1.6159523
mmlu_security_studies_row_77,-1.8228271
mmlu_security_studies_row_78,-0.9156611
mmlu_security_studies_row_79,-1.4004663
mmlu_security_studies_row_80,0.58304375
mmlu_security_studies_row_81,2.6220217
mmlu_security_studies_row_82,-1.7139671
mmlu_security_studies_row_83,-0.67725694
mmlu_security_studies_row_84,-2.0372465
mmlu_security_studies_row_85,-0.576716
mmlu_security_studies_row_86,-0.5949708
mmlu_security_studies_row_87,-2.0600693
mmlu_security_studies_row_88,0.24950615
mmlu_security_studies_row_89,-2.1149
mmlu_security_studies_row_90,-1.5735552
mmlu_security_studies_row_91,-1.6141125
mmlu_security_studies_row_92,-2.0375128
mmlu_security_studies_row_93,-1.7657465
mmlu_security_studies_row_94,3.9107137
mmlu_security_studies_row_95,-2.1134264
mmlu_security_studies_row_96,-1.5655197
mmlu_security_studies_row_97,-2.142315
mmlu_security_studies_row_98,-0.033094287
mmlu_security_studies_row_99,-2.0526514
mmlu_security_studies_row_100,-1.7005589
mmlu_security_studies_row_101,2.267436
mmlu_security_studies_row_102,-1.6989462
mmlu_security_studies_row_103,0.19423324
mmlu_security_studies_row_104,-1.7695616
mmlu_security_studies_row_105,-1.5710338
mmlu_security_studies_row_106,-2.0774846
mmlu_security_studies_row_107,-1.8037087
mmlu_security_studies_row_108,-1.5840935
mmlu_security_studies_row_109,-0.52812046
mmlu_security_studies_row_110,-2.2297254
mmlu_security_studies_row_111,0.21315585
mmlu_security_studies_row_112,-1.1680229
mmlu_security_studies_row_113,1.251909
mmlu_security_studies_row_114,0.03776286
mmlu_security_studies_row_115,0.8657418
mmlu_security_studies_row_116,-1.6052128
mmlu_security_studies_row_117,-1.3354943
mmlu_security_studies_row_118,-1.7957469
mmlu_security_studies_row_119,-1.2480029
mmlu_security_studies_row_120,-1.3003495
mmlu_security_studies_row_121,-0.6916753
mmlu_security_studies_row_122,-1.420462
mmlu_security_studies_row_123,-2.1636171
mmlu_security_studies_row_124,0.7141368
mmlu_security_studies_row_125,0.29880524
mmlu_security_studies_row_126,0.84743303
mmlu_security_studies_row_127,0.76181746
mmlu_security_studies_row_128,-1.5518731
mmlu_security_studies_row_129,-2.453566
mmlu_security_studies_row_130,4.49355
mmlu_security_studies_row_131,-1.5129037
mmlu_security_studies_row_132,-1.7191904
mmlu_security_studies_row_133,-2.050803
mmlu_security_studies_row_134,-1.8702186
mmlu_security_studies_row_135,-1.8853776
mmlu_security_studies_row_136,-1.1928884
mmlu_security_studies_row_137,-1.9686886
mmlu_security_studies_row_138,-1.4680825
mmlu_security_studies_row_139,-2.0116203
mmlu_security_studies_row_140,-1.5930381
mmlu_security_studies_row_141,-1.5532923
mmlu_security_studies_row_142,-0.1963916
mmlu_security_studies_row_143,1.5607293
mmlu_security_studies_row_144,-0.79843915
mmlu_security_studies_row_145,0.12714328
mmlu_security_studies_row_146,-0.8397072
mmlu_security_studies_row_147,-0.8669835
mmlu_security_studies_row_148,1.2333527
mmlu_security_studies_row_149,1.3236902
mmlu_security_studies_row_150,-1.9556996
mmlu_security_studies_row_151,-2.0811791
mmlu_security_studies_row_152,-1.6090226
mmlu_security_studies_row_153,-1.9279499
mmlu_security_studies_row_154,-2.2417157
mmlu_security_studies_row_155,-0.6429633
mmlu_security_studies_row_156,-0.38707235
mmlu_security_studies_row_157,2.993509
mmlu_security_studies_row_158,-1.8690348
mmlu_security_studies_row_159,-1.7247902
mmlu_security_studies_row_160,-0.07885076
mmlu_security_studies_row_161,0.26381087
mmlu_security_studies_row_162,-0.23429002
mmlu_security_studies_row_163,-0.60712487
mmlu_security_studies_row_164,-2.2336178
mmlu_security_studies_row_165,-2.1145582
mmlu_security_studies_row_166,-1.9584801
mmlu_security_studies_row_167,-1.7940552
mmlu_security_studies_row_168,-1.7494519
mmlu_security_studies_row_169,-1.8041359
mmlu_security_studies_row_170,0.9965356
mmlu_security_studies_row_171,-0.15165503
mmlu_security_studies_row_172,-1.278145
mmlu_security_studies_row_173,-0.38816145
mmlu_security_studies_row_174,-2.2273731
mmlu_security_studies_row_175,0.043619692
mmlu_security_studies_row_176,1.4004425
mmlu_security_studies_row_177,3.822991
mmlu_security_studies_row_178,-1.5819994
mmlu_security_studies_row_179,0.33708757
mmlu_security_studies_row_180,0.5984065
mmlu_security_studies_row_181,-2.2497463
mmlu_security_studies_row_182,-1.8598355
mmlu_security_studies_row_183,-1.7983991
mmlu_security_studies_row_184,-1.9080781
mmlu_security_studies_row_185,1.3786168
mmlu_security_studies_row_186,0.11924327
mmlu_security_studies_row_187,-1.3500556
mmlu_security_studies_row_188,-1.791179
mmlu_security_studies_row_189,-1.7496961
mmlu_security_studies_row_190,1.3038516
mmlu_security_studies_row_191,2.0996957
mmlu_security_studies_row_192,3.3015025
mmlu_security_studies_row_193,0.7654986
mmlu_security_studies_row_194,1.761842
mmlu_security_studies_row_195,2.7915647
mmlu_security_studies_row_196,1.7125069
mmlu_security_studies_row_197,1.3840132
mmlu_security_studies_row_198,-2.014168
mmlu_security_studies_row_199,-1.4892862
mmlu_security_studies_row_200,-0.8257143
mmlu_security_studies_row_201,-2.076529
mmlu_security_studies_row_202,-0.13721347
mmlu_security_studies_row_203,-1.7120966
mmlu_security_studies_row_204,-1.2475609
mmlu_security_studies_row_205,0.7960046
mmlu_security_studies_row_206,-0.38595632
mmlu_security_studies_row_207,-0.045118347
mmlu_security_studies_row_208,1.9149559
mmlu_security_studies_row_209,-0.9788213
mmlu_security_studies_row_210,-1.7196126
mmlu_security_studies_row_211,-2.2821946
mmlu_security_studies_row_212,-0.64826256
mmlu_security_studies_row_213,-1.9718047
mmlu_security_studies_row_214,-1.745996
mmlu_security_studies_row_215,0.34909257
mmlu_security_studies_row_216,1.2873199
mmlu_security_studies_row_217,-2.1578302
mmlu_security_studies_row_218,-0.03437829
mmlu_security_studies_row_219,-1.9629408
mmlu_security_studies_row_220,-1.9629903
mmlu_security_studies_row_221,0.9920279
mmlu_security_studies_row_222,0.2816649
mmlu_security_studies_row_223,-1.9197603
mmlu_security_studies_row_224,-2.0296183
mmlu_security_studies_row_225,-1.9565146
mmlu_security_studies_row_226,-1.6766908
mmlu_security_studies_row_227,-1.918149
mmlu_security_studies_row_228,0.5410002
mmlu_security_studies_row_229,-1.4668493
mmlu_security_studies_row_230,-1.0347924
mmlu_security_studies_row_231,-1.767963
mmlu_security_studies_row_232,-0.79518884
mmlu_security_studies_row_233,-0.21489936
mmlu_security_studies_row_234,3.9683564
mmlu_security_studies_row_235,-2.0666883
mmlu_security_studies_row_236,-1.7015072
mmlu_security_studies_row_237,-0.9650416
mmlu_security_studies_row_238,-1.5889941
mmlu_security_studies_row_239,2.3611712
mmlu_security_studies_row_240,-0.9088386
mmlu_security_studies_row_241,-1.9058813
mmlu_security_studies_row_242,0.41910315
mmlu_security_studies_row_243,3.6386843
mmlu_security_studies_row_244,-1.4019687
mmlu_sociology_row_0,-1.0827795
mmlu_sociology_row_1,-1.497457
mmlu_sociology_row_2,-0.86578685
mmlu_sociology_row_3,-1.9557335
mmlu_sociology_row_4,-1.898951
mmlu_sociology_row_5,0.7766189
mmlu_sociology_row_6,2.1194992
mmlu_sociology_row_7,-0.37612593
mmlu_sociology_row_8,1.5395591
mmlu_sociology_row_9,4.5882654
mmlu_sociology_row_10,-1.3242631
mmlu_sociology_row_11,-0.95837927
mmlu_sociology_row_12,-1.5501276
mmlu_sociology_row_13,-2.7410717
mmlu_sociology_row_14,-2.030312
mmlu_sociology_row_15,-2.7574177
mmlu_sociology_row_16,0.16378266
mmlu_sociology_row_17,1.6913817
mmlu_sociology_row_18,0.8863562
mmlu_sociology_row_19,-0.16163345
